,company_list,location,title,salary,education,programming_languages,soft_skills,keywords,benefits,state
1903,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1904,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1905,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1906,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1907,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1908,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1909,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1910,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1911,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1912,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1913,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1914,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1915,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1916,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1917,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1918,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1919,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1920,Allstate,"Chicago, IL",Data Scientist: Deep Learning & NLP,,[],['Python'],[],['Deep Learning'],[],IL
1921,"Daman, Inc.","San Antonio, TX",Data Scientist,"$120,000 - $140,000 a year",[],['Python'],[],[],[],TX
1922,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1923,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1924,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1925,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1926,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1927,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1928,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1929,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1930,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1931,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1932,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1933,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1934,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1935,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1936,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1937,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1938,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1939,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1940,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1941,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1942,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1943,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1944,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1945,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1946,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1947,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1948,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1949,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1950,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1951,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1952,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1953,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1954,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1955,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1956,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1957,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1958,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1959,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1960,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1961,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1962,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1963,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1964,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1965,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1966,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1967,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1968,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1969,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1970,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1971,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1972,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1973,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1974,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1975,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1976,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1977,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1978,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1979,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1980,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1981,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1982,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1983,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1984,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1985,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1986,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1987,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1988,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1989,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1990,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1991,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1992,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1993,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1994,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1995,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1996,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1997,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1998,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1999,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
2000,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
2001,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
2002,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
2003,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
2004,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
2005,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
2006,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
2007,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
2008,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
2009,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
2010,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
2011,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
2012,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
2013,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
2014,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
2015,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
2016,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
2017,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
2018,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
2019,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
2020,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
2021,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
2022,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
2023,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
2024,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
2025,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
2026,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
2027,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
2028,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
2029,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
2030,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
2031,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
2032,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
2033,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
2034,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
2035,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
2036,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
2037,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
2038,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
2039,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
2040,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
2041,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
2042,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
2043,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
2044,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
2045,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
2046,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
2047,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
2048,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
2049,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
2050,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
2051,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
2052,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
2053,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
2054,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
2055,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
2056,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
2057,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
2058,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
2059,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
2060,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
2061,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
2062,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
2063,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
2064,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
2065,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
2066,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
2067,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
2068,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
2069,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
2070,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
